Timestamp,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,DayOfWeek,Holiday,EnergyConsumption
01/02/2022 01:00,22.57592433,57.74957192,1040.206215,8,FALSE,TRUE,8.906945509,Tuesday,TRUE,72.92984426
01/02/2022 02:00,27.0115132,52.63757188,1701.255341,9,TRUE,TRUE,24.05135508,Thursday,FALSE,86.66909405
01/02/2022 03:00,26.57000059,43.33031196,1126.062798,7,FALSE,TRUE,2.943403432,Thursday,FALSE,80.41142776
01/02/2022 04:00,21.82007758,56.85518813,1289.616033,3,FALSE,TRUE,25.51377464,Tuesday,TRUE,64.212098
01/02/2022 05:00,23.22062993,46.07387943,1649.510353,2,FALSE,TRUE,18.27052819,Tuesday,FALSE,74.16033755
01/02/2022 06:00,28.87537457,31.80313045,1887.201723,5,TRUE,TRUE,24.46883621,Tuesday,TRUE,81.04958057
01/02/2022 07:00,20.83349161,51.14700702,1096.703128,1,TRUE,FALSE,21.86510035,Saturday,FALSE,70.30817193
01/02/2022 08:00,27.4656412,34.94099104,1491.287949,9,TRUE,FALSE,4.645738606,Thursday,FALSE,82.28439185
01/02/2022 09:00,20.62350049,50.14503354,1036.462317,6,FALSE,TRUE,0.372201265,Saturday,FALSE,59.84739269
01/02/2022 10:00,27.31481127,42.93605505,1876.510299,4,TRUE,FALSE,1.181331141,Tuesday,TRUE,82.50403686
01/02/2022 11:00,27.42511355,32.39478807,1155.2301,9,TRUE,FALSE,8.166146957,Monday,TRUE,82.78244589
01/02/2022 12:00,24.07915813,54.09504887,1850.322023,7,FALSE,FALSE,21.06081426,Tuesday,TRUE,74.67411328
01/02/2022 13:00,29.91382999,53.34075279,1924.186121,0,TRUE,FALSE,25.84805423,Thursday,FALSE,86.88913818
01/02/2022 14:00,24.52137299,42.27647349,1654.929977,7,TRUE,FALSE,1.647172332,Saturday,TRUE,78.54242642
01/02/2022 15:00,21.89878543,48.63351463,1958.963536,4,TRUE,TRUE,20.21773266,Monday,TRUE,77.22845716
01/02/2022 16:00,23.51626472,52.37155796,1517.168541,7,TRUE,FALSE,8.270639173,Saturday,TRUE,73.73515146
01/02/2022 17:00,27.14811666,43.12086624,1296.581807,8,TRUE,FALSE,16.99702392,Saturday,TRUE,91.84340825
01/02/2022 18:00,23.57435363,52.8516642,1491.880065,2,FALSE,FALSE,24.46090952,Thursday,FALSE,73.35070513
01/02/2022 19:00,20.51618554,40.91849971,1114.230124,8,FALSE,TRUE,20.48909779,Monday,TRUE,66.20209751
01/02/2022 20:00,23.15919004,33.08814922,1183.493606,6,FALSE,TRUE,15.65479222,Friday,TRUE,77.85177635
01/02/2022 21:00,29.98804612,51.19663001,1516.752703,2,TRUE,FALSE,16.10496033,Monday,FALSE,90.9814761
01/02/2022 22:00,22.87904857,30.35776229,1162.659354,7,TRUE,TRUE,13.39053893,Monday,TRUE,81.91707933
01/02/2022 23:00,24.61795871,49.04122555,1666.043647,6,FALSE,TRUE,21.60015474,Tuesday,TRUE,70.22461754
01/03/2022 00:00,27.35268111,36.25924919,1024.998986,6,FALSE,TRUE,22.17502218,Saturday,FALSE,88.73376918
01/03/2022 01:00,29.43678951,48.84844941,1234.085368,2,FALSE,FALSE,6.662874484,Thursday,TRUE,76.55502513
01/03/2022 02:00,21.75402643,45.53864309,1514.827037,4,FALSE,FALSE,9.846127122,Tuesday,FALSE,62.05505494
01/03/2022 03:00,22.12421376,47.34391566,1919.119996,6,FALSE,FALSE,5.352018638,Friday,FALSE,62.00189386
01/03/2022 04:00,21.32477613,33.61505671,1857.268369,9,TRUE,TRUE,13.52386674,Tuesday,TRUE,80.45212742
01/03/2022 05:00,22.08681192,43.83891693,1325.600204,5,FALSE,FALSE,12.27482035,Monday,FALSE,64.71822006
01/03/2022 06:00,29.95687945,56.7888056,1864.732366,8,TRUE,FALSE,4.938737937,Friday,TRUE,91.87196451
01/03/2022 07:00,22.46645832,45.22840942,1902.803824,6,FALSE,TRUE,0.577030443,Saturday,FALSE,69.69226303
01/03/2022 08:00,21.10053159,52.70577939,1896.816079,7,FALSE,FALSE,25.00768208,Tuesday,FALSE,63.85097613
01/03/2022 09:00,25.02320238,43.58649903,1434.526311,1,FALSE,FALSE,2.175137663,Thursday,TRUE,68.80528578
01/03/2022 10:00,24.56121815,37.03931989,1689.455455,3,FALSE,FALSE,21.33171234,Thursday,TRUE,76.30130929
01/03/2022 11:00,27.34490229,33.68329829,1187.613733,2,FALSE,TRUE,17.66395348,Saturday,FALSE,84.03868416
01/03/2022 12:00,26.20943541,40.77160428,1038.67672,1,FALSE,FALSE,14.77971445,Monday,FALSE,77.67379217
01/03/2022 13:00,26.21070227,42.08418296,1098.799328,7,FALSE,FALSE,1.554091826,Sunday,TRUE,78.91225016
01/03/2022 14:00,21.50172634,43.35331519,1546.508246,9,FALSE,FALSE,20.7559032,Tuesday,TRUE,64.04242488
01/03/2022 15:00,25.38274546,51.90269995,1350.756585,0,FALSE,FALSE,27.74804387,Tuesday,FALSE,78.1872813
01/03/2022 16:00,21.20347244,49.61036981,1529.657115,7,FALSE,TRUE,17.18733145,Tuesday,FALSE,63.39384819
01/03/2022 17:00,21.53025522,42.01688339,1660.535267,8,TRUE,FALSE,7.675986827,Sunday,FALSE,76.1061781
01/03/2022 18:00,24.50178557,48.58331043,1631.634714,9,FALSE,FALSE,24.69638787,Monday,TRUE,60.14423798
01/03/2022 19:00,24.29072347,36.98773403,1847.395629,6,TRUE,FALSE,10.95515496,Thursday,FALSE,80.19264551
01/03/2022 20:00,27.33662081,50.87667729,1143.105177,7,TRUE,TRUE,27.62248446,Wednesday,TRUE,86.22364507
01/03/2022 21:00,20.7357155,48.50663624,1836.542651,4,FALSE,TRUE,9.295439072,Friday,FALSE,53.26327834
01/03/2022 22:00,22.7878583,43.95104865,1134.002616,6,FALSE,FALSE,20.36258261,Monday,TRUE,64.96318367
01/03/2022 23:00,21.65293775,56.13704538,1140.60155,8,FALSE,TRUE,19.51286205,Tuesday,FALSE,66.43892065
01/04/2022 00:00,25.08088138,59.67153433,1897.702224,8,FALSE,FALSE,14.39179975,Friday,FALSE,75.91390632
01/04/2022 01:00,25.79251153,33.89221588,1849.829581,7,TRUE,FALSE,25.87596948,Wednesday,TRUE,84.19146741
01/04/2022 02:00,26.38607928,43.29577762,1851.597741,5,TRUE,FALSE,17.47196483,Sunday,TRUE,75.25176382
01/04/2022 03:00,22.14025704,49.42487794,1037.206885,7,FALSE,TRUE,3.32990754,Tuesday,TRUE,75.01447098
01/04/2022 04:00,24.17577648,41.80015037,1198.625224,6,FALSE,FALSE,18.4706241,Sunday,FALSE,69.36574478
01/04/2022 05:00,24.66814181,43.14091042,1310.874912,0,FALSE,TRUE,22.93605348,Saturday,TRUE,78.04604233
01/04/2022 06:00,20.83069216,52.19017626,1772.085708,7,FALSE,FALSE,21.71119541,Thursday,TRUE,67.48478775
01/04/2022 07:00,25.70272908,53.31665482,1050.317602,8,TRUE,FALSE,26.81710778,Sunday,FALSE,78.2542879
01/04/2022 08:00,22.28517563,40.6599134,1688.890826,4,TRUE,TRUE,19.45596067,Tuesday,FALSE,74.84338094
01/04/2022 09:00,20.3572972,52.95666984,1150.285169,8,TRUE,FALSE,21.06831112,Monday,FALSE,64.64191193
01/04/2022 10:00,29.64529278,42.51360621,1417.593259,7,TRUE,TRUE,7.756313433,Friday,FALSE,89.0884343
01/04/2022 11:00,20.74659947,39.36306812,1907.167579,0,TRUE,TRUE,11.89554762,Monday,FALSE,73.15432865
01/04/2022 12:00,27.30480241,48.59586683,1348.377744,7,FALSE,TRUE,2.050682302,Wednesday,FALSE,72.11709861
01/04/2022 13:00,25.02629924,48.0954382,1711.60936,7,TRUE,TRUE,0.062826557,Sunday,TRUE,76.72156433
01/04/2022 14:00,20.92610835,46.18534284,1619.552251,7,FALSE,TRUE,16.78869309,Saturday,TRUE,65.97246107
01/04/2022 15:00,25.23949354,43.07836641,1601.813215,3,FALSE,FALSE,0.194942588,Thursday,TRUE,61.53670969
01/04/2022 16:00,24.34217961,47.40595644,1102.6057,8,FALSE,FALSE,1.316330486,Friday,TRUE,77.38447784
01/04/2022 17:00,25.48016407,55.32138506,1408.278965,7,TRUE,FALSE,23.13402273,Thursday,TRUE,76.07661992
01/04/2022 18:00,29.35006968,30.88538003,1045.036524,1,FALSE,FALSE,27.41681735,Sunday,TRUE,74.86787369
01/04/2022 19:00,29.95050303,42.42525805,1679.773172,4,FALSE,TRUE,13.95318144,Friday,TRUE,86.28935401
01/04/2022 20:00,26.62318074,37.72919218,1361.244781,6,FALSE,FALSE,27.20434275,Sunday,FALSE,83.87525695
01/04/2022 21:00,23.54130272,34.53490594,1712.281769,8,FALSE,FALSE,29.2736974,Wednesday,TRUE,83.45804939
01/04/2022 22:00,24.39157014,53.03415959,1982.783855,8,TRUE,TRUE,20.48767016,Sunday,FALSE,81.9968284
01/04/2022 23:00,27.75515877,39.84810667,1355.38522,8,TRUE,FALSE,6.843562851,Wednesday,TRUE,86.64692164
01/05/2022 00:00,26.28690619,40.70675768,1384.325256,3,TRUE,TRUE,9.713536759,Monday,TRUE,75.98238075
01/05/2022 01:00,20.97990921,58.11562861,1179.486192,9,FALSE,FALSE,8.577365909,Friday,FALSE,70.71436236
01/05/2022 02:00,26.5158606,58.65666761,1389.698224,8,FALSE,FALSE,25.93440019,Monday,FALSE,81.74552951
01/05/2022 03:00,29.68616008,33.99960255,1419.462061,5,TRUE,TRUE,11.94414427,Sunday,TRUE,85.1825525
01/05/2022 04:00,22.36951967,54.38705919,1167.0982,9,TRUE,FALSE,25.04634671,Wednesday,TRUE,75.29040593
01/05/2022 05:00,23.92723747,53.67575902,1193.201025,9,TRUE,TRUE,6.51722412,Thursday,FALSE,85.18197379
01/05/2022 06:00,20.82665215,39.19961425,1573.511481,9,TRUE,TRUE,27.63778504,Friday,FALSE,72.76703721
01/05/2022 07:00,28.235508,54.70047192,1419.641313,5,FALSE,TRUE,21.38887254,Monday,FALSE,81.81977545
01/05/2022 08:00,22.89496304,54.11511641,1364.471091,6,TRUE,TRUE,10.78918324,Sunday,TRUE,78.64588466
01/05/2022 09:00,21.63998082,59.41123031,1258.096515,0,FALSE,TRUE,29.85772333,Saturday,FALSE,66.95161484
01/05/2022 10:00,21.6313505,50.47608151,1888.701582,4,FALSE,FALSE,5.672987416,Tuesday,FALSE,71.17906441
01/05/2022 11:00,22.77963693,58.58018635,1226.318727,1,FALSE,FALSE,25.2100739,Monday,FALSE,63.8619102
01/05/2022 12:00,20.07062523,54.00859281,1457.864327,5,TRUE,TRUE,4.681821391,Friday,TRUE,61.13094285
01/05/2022 13:00,27.48755598,38.51450683,1130.03783,2,FALSE,TRUE,8.811531071,Tuesday,TRUE,79.72428614
01/05/2022 14:00,28.53814894,49.96585219,1512.138063,4,FALSE,TRUE,9.808761454,Sunday,TRUE,81.89398686
01/05/2022 15:00,29.25702432,38.18426699,1293.97398,1,FALSE,TRUE,21.16298504,Saturday,FALSE,85.36040307
01/05/2022 16:00,23.02144912,47.87589415,1610.793389,8,TRUE,FALSE,28.05386821,Wednesday,TRUE,77.7764691
01/05/2022 17:00,24.74130361,38.02144716,1896.940877,2,TRUE,TRUE,23.23288102,Monday,FALSE,87.7480046
01/05/2022 18:00,27.40315468,33.03160263,1237.345992,5,FALSE,FALSE,14.19955686,Sunday,TRUE,72.39601158
01/05/2022 19:00,26.50637223,56.16762905,1300.443083,3,FALSE,FALSE,12.83219866,Tuesday,FALSE,69.56901196
01/05/2022 20:00,22.67617722,47.26094947,1038.254822,6,FALSE,FALSE,20.96630383,Tuesday,TRUE,73.25221626
01/05/2022 21:00,23.89271281,49.39507884,1887.437039,9,FALSE,FALSE,3.070709122,Tuesday,TRUE,75.81440197
01/05/2022 22:00,29.05240879,39.08467957,1221.846716,8,FALSE,FALSE,7.374000375,Tuesday,FALSE,86.53486773
01/05/2022 23:00,27.30842167,58.56743563,1239.62028,8,FALSE,TRUE,22.21096517,Monday,TRUE,81.19093783
01/06/2022 00:00,20.76246135,30.50361681,1736.014903,4,TRUE,FALSE,8.830312239,Wednesday,FALSE,76.9364531
01/06/2022 01:00,22.0627827,57.56876666,1204.3719,1,FALSE,FALSE,5.36431937,Sunday,FALSE,64.59533738
01/06/2022 02:00,28.88318386,39.63866759,1600.051333,9,FALSE,TRUE,5.871164302,Saturday,FALSE,81.10901891
01/06/2022 03:00,24.12705095,47.96403459,1188.104077,3,TRUE,TRUE,27.94493488,Sunday,TRUE,70.25774285
01/06/2022 04:00,22.04510998,33.3242579,1735.080411,0,TRUE,TRUE,14.78081155,Tuesday,FALSE,65.9814219
01/06/2022 05:00,23.46931367,31.18500406,1842.969833,4,TRUE,TRUE,4.066659492,Thursday,TRUE,76.19515389
01/06/2022 06:00,24.12198922,36.22531925,1636.739575,1,FALSE,FALSE,11.77756818,Thursday,TRUE,72.16382018
01/06/2022 07:00,27.55284508,34.5381823,1073.066166,3,FALSE,FALSE,17.60057071,Monday,FALSE,74.11809532
01/06/2022 08:00,21.33084051,36.9476702,1518.000607,2,TRUE,FALSE,9.506523032,Saturday,FALSE,73.9281436
01/06/2022 09:00,28.54821119,34.65484006,1096.857434,3,TRUE,FALSE,22.82542188,Wednesday,FALSE,80.51166203
01/06/2022 10:00,23.79808176,59.35728859,1138.376816,2,FALSE,TRUE,24.21652918,Friday,FALSE,68.56408772
01/06/2022 11:00,24.76878004,46.2216925,1075.241607,4,FALSE,TRUE,17.88195821,Friday,FALSE,71.42759361
01/06/2022 12:00,21.30153697,52.10150863,1924.999794,0,TRUE,FALSE,24.40168326,Thursday,FALSE,64.07696764
01/06/2022 13:00,22.72197376,35.89964366,1229.55799,1,FALSE,TRUE,7.759617922,Tuesday,FALSE,57.48444204
01/06/2022 14:00,29.45837972,56.40345029,1724.596154,9,FALSE,FALSE,1.399989932,Wednesday,FALSE,82.5977672
01/06/2022 15:00,24.74355527,43.27952524,1252.710602,2,FALSE,FALSE,26.16330551,Thursday,TRUE,77.5180513
01/06/2022 16:00,21.52426617,33.25524914,1381.696148,7,FALSE,FALSE,11.54903846,Tuesday,FALSE,71.01713961
01/06/2022 17:00,25.52147035,48.27578382,1300.704098,0,FALSE,FALSE,10.14602291,Saturday,TRUE,64.69791036
01/06/2022 18:00,26.20669205,46.43151995,1659.148096,9,TRUE,FALSE,10.59393047,Monday,FALSE,76.30888109
01/06/2022 19:00,28.4902659,44.50404119,1844.777201,0,FALSE,TRUE,29.35010468,Friday,TRUE,80.00384749
01/06/2022 20:00,24.28568824,39.68855487,1194.877993,3,FALSE,FALSE,23.38926668,Friday,TRUE,72.10407562
01/06/2022 21:00,29.58086952,45.41719161,1400.058462,6,TRUE,FALSE,28.04939871,Thursday,TRUE,93.78946764
01/06/2022 22:00,21.956904,45.78312249,1520.142497,7,TRUE,TRUE,28.46248094,Wednesday,FALSE,78.13896312
01/06/2022 23:00,25.16589294,39.60412762,1520.136082,3,TRUE,TRUE,2.933334154,Wednesday,FALSE,87.32448956
01/07/2022 00:00,24.01594209,47.94053553,1568.28334,3,FALSE,FALSE,14.9938366,Sunday,TRUE,74.17904404
01/07/2022 01:00,22.78816375,34.07807564,1710.949247,0,FALSE,TRUE,17.94625114,Thursday,FALSE,69.91514118
01/07/2022 02:00,26.04089496,47.53823198,1494.26722,8,TRUE,TRUE,11.35995328,Thursday,TRUE,91.5943548
01/07/2022 03:00,20.79672417,34.41135637,1294.459691,5,FALSE,FALSE,26.34952408,Thursday,TRUE,76.13895451
01/07/2022 04:00,24.95147908,35.68303467,1607.748928,9,TRUE,TRUE,19.99657288,Monday,FALSE,70.97691338
01/07/2022 05:00,24.74071986,46.13389978,1528.481676,4,TRUE,TRUE,26.28441196,Monday,FALSE,79.43394002
01/07/2022 06:00,27.35805437,36.16290662,1054.171443,3,FALSE,TRUE,27.7558029,Tuesday,FALSE,77.65217035
01/07/2022 07:00,22.93456303,34.016836,1081.982354,3,TRUE,TRUE,9.559637974,Thursday,TRUE,74.11609389
01/07/2022 08:00,22.17088873,41.10062847,1336.849287,4,FALSE,TRUE,18.72630485,Friday,FALSE,67.63764065
01/07/2022 09:00,22.05580615,47.31027362,1314.007738,6,TRUE,TRUE,29.55972039,Wednesday,TRUE,72.59022722
01/07/2022 10:00,29.82050358,37.0324497,1657.764637,6,FALSE,TRUE,28.83562056,Sunday,FALSE,85.12072843
01/07/2022 11:00,24.52923701,39.48944934,1587.929768,0,TRUE,FALSE,15.92369086,Wednesday,FALSE,76.92758508
01/07/2022 12:00,29.58684969,53.87531481,1604.514215,1,TRUE,FALSE,25.67681807,Friday,TRUE,82.96293306
01/07/2022 13:00,28.9610656,43.88354638,1686.83978,0,TRUE,TRUE,6.322472386,Friday,TRUE,77.22008603
01/07/2022 14:00,24.40907037,43.31585057,1311.416477,3,FALSE,FALSE,20.39146637,Sunday,FALSE,71.13106168
01/07/2022 15:00,24.09961989,45.08272118,1748.236267,2,FALSE,TRUE,27.23745792,Saturday,FALSE,69.27222198
01/07/2022 16:00,26.60964172,59.72756653,1796.419286,7,FALSE,TRUE,13.96505272,Sunday,FALSE,82.23684828
01/07/2022 17:00,29.33981338,46.06150306,1774.894356,5,TRUE,FALSE,15.41056318,Saturday,TRUE,83.33161599
01/07/2022 18:00,28.04536975,39.32440919,1120.326504,3,TRUE,FALSE,21.23633846,Thursday,TRUE,95.07096217
01/07/2022 19:00,24.74475303,30.16745158,1866.088986,0,TRUE,TRUE,8.620037739,Wednesday,FALSE,79.8002501
01/07/2022 20:00,24.93943614,40.48957381,1536.626803,4,TRUE,FALSE,11.48617514,Tuesday,FALSE,78.73050082
01/07/2022 21:00,22.55395012,41.0481825,1317.16133,1,TRUE,TRUE,15.18954074,Monday,TRUE,85.42767735
01/07/2022 22:00,26.07494158,35.51732088,1531.885316,6,FALSE,TRUE,6.319200599,Thursday,FALSE,84.03168983
01/07/2022 23:00,20.63269073,50.95243488,1004.40655,5,TRUE,TRUE,26.35900959,Tuesday,FALSE,72.89058362
01/08/2022 00:00,25.71473454,42.29866537,1999.204208,1,TRUE,TRUE,29.56586339,Saturday,FALSE,75.61498189
01/08/2022 01:00,20.91479245,31.71009383,1486.780868,5,FALSE,TRUE,4.306860348,Friday,FALSE,71.78964722
01/08/2022 02:00,25.20534149,48.64990088,1533.208172,3,FALSE,FALSE,4.054742653,Wednesday,FALSE,63.00815766
01/08/2022 03:00,25.97652406,38.48415292,1595.427693,4,TRUE,TRUE,16.20520434,Tuesday,FALSE,94.55062457
01/08/2022 04:00,27.72641369,53.33917902,1751.722623,2,TRUE,FALSE,21.64735838,Wednesday,TRUE,83.57683054
01/08/2022 05:00,25.25112028,33.63497477,1822.877933,4,TRUE,TRUE,4.462679925,Monday,TRUE,84.69317341
01/08/2022 06:00,26.39275138,52.9465257,1387.117574,2,FALSE,FALSE,4.67036882,Sunday,FALSE,78.58613842
01/08/2022 07:00,25.40366892,38.21610477,1739.931874,2,TRUE,FALSE,29.11892004,Tuesday,FALSE,75.64668455
01/08/2022 08:00,22.65582435,54.16381829,1086.475957,7,FALSE,TRUE,8.7797632,Wednesday,TRUE,73.20686742
01/08/2022 09:00,23.10978492,53.83190188,1483.8715,1,TRUE,FALSE,28.16249105,Tuesday,FALSE,74.33393532
01/08/2022 10:00,24.43071128,37.29842102,1423.298593,9,TRUE,TRUE,19.14516301,Monday,TRUE,81.30053663
01/08/2022 11:00,23.76846846,49.08568113,1312.446457,7,TRUE,FALSE,16.7533702,Thursday,FALSE,78.22920749
01/08/2022 12:00,25.6731838,55.43730018,1353.519698,0,FALSE,FALSE,14.25524744,Saturday,FALSE,75.41031586
01/08/2022 13:00,24.1287517,56.93177701,1666.713713,3,TRUE,TRUE,24.83746927,Sunday,FALSE,71.18623046
01/08/2022 14:00,29.53401925,35.29794527,1949.338478,2,FALSE,TRUE,9.666940423,Tuesday,TRUE,92.86092549
01/08/2022 15:00,25.96679016,38.73382129,1616.558512,7,TRUE,TRUE,27.38824467,Thursday,FALSE,82.10276684
01/08/2022 16:00,24.74086027,45.39176156,1685.674659,4,TRUE,TRUE,16.57386107,Friday,TRUE,78.28652838
01/08/2022 17:00,29.95499539,55.09653944,1107.20298,5,FALSE,FALSE,26.99403989,Friday,FALSE,86.08746919
01/08/2022 18:00,22.25393777,39.75479364,1899.087526,7,TRUE,FALSE,26.92693129,Saturday,TRUE,74.57680498
01/08/2022 19:00,24.54321848,31.32913858,1556.659145,9,TRUE,TRUE,9.653999291,Thursday,TRUE,90.53846529
01/08/2022 20:00,24.34197661,43.53846921,1332.287419,3,TRUE,FALSE,24.95227605,Sunday,TRUE,76.76832119
01/08/2022 21:00,27.60557613,58.52258032,1573.324026,8,FALSE,TRUE,10.05239432,Monday,FALSE,86.41515216
01/08/2022 22:00,25.71536181,57.64434178,1623.782677,5,TRUE,TRUE,26.93957739,Monday,FALSE,76.19438265
01/08/2022 23:00,26.88056182,51.62348564,1118.167486,4,FALSE,TRUE,16.40120437,Tuesday,FALSE,76.93391964
01/09/2022 00:00,24.11976441,41.22561416,1291.10838,0,FALSE,TRUE,1.887773804,Thursday,TRUE,71.05504381
01/09/2022 01:00,22.17423028,37.66492665,1566.181145,9,FALSE,TRUE,15.48863414,Friday,TRUE,77.39615133
01/09/2022 02:00,21.46866746,34.52321016,1666.939064,8,FALSE,TRUE,28.99059534,Sunday,FALSE,70.65426607
01/09/2022 03:00,22.54704875,46.11825117,1722.155626,3,TRUE,FALSE,17.52664179,Wednesday,FALSE,67.8075495
01/09/2022 04:00,23.95915996,31.20897742,1730.53109,2,TRUE,TRUE,2.142625934,Tuesday,TRUE,72.07174962
01/09/2022 05:00,20.68444001,38.48799934,1284.531145,0,TRUE,FALSE,13.51040468,Thursday,TRUE,59.60890189
01/09/2022 06:00,28.00033639,57.80399003,1291.775954,7,TRUE,TRUE,5.304088924,Thursday,TRUE,90.01159284
01/09/2022 07:00,20.68728253,34.00230405,1801.960183,6,TRUE,FALSE,2.463103827,Friday,FALSE,73.37704701
01/09/2022 08:00,20.37295544,49.62542405,1426.7291,4,FALSE,FALSE,6.677800602,Saturday,TRUE,70.97874709
01/09/2022 09:00,21.99294281,46.86319509,1559.188457,3,TRUE,TRUE,14.64647274,Friday,FALSE,74.37957432
01/09/2022 10:00,22.22280235,50.01013663,1314.51276,7,FALSE,TRUE,0.657586982,Thursday,FALSE,67.64237008
01/09/2022 11:00,22.64655952,31.24166277,1365.62198,0,FALSE,TRUE,22.63632475,Friday,TRUE,71.5353959
01/09/2022 12:00,20.14509495,54.1466994,1021.604252,6,FALSE,FALSE,20.02054349,Thursday,TRUE,65.28898283
01/09/2022 13:00,23.85243516,34.38852565,1829.157054,1,FALSE,TRUE,1.066889835,Friday,FALSE,72.43112713
01/09/2022 14:00,26.82715303,52.87742398,1262.629873,3,FALSE,FALSE,24.09204889,Tuesday,FALSE,75.68903568
01/09/2022 15:00,20.98349283,54.43680566,1360.452426,0,TRUE,FALSE,20.94453724,Thursday,FALSE,71.77872061
01/09/2022 16:00,26.94394101,31.95760009,1846.266567,0,TRUE,TRUE,0.068456743,Saturday,FALSE,80.04392594
01/09/2022 17:00,20.91870129,35.61912355,1541.747142,8,FALSE,TRUE,1.546592369,Friday,TRUE,75.3694377
01/09/2022 18:00,28.79848358,37.71604787,1091.835261,7,TRUE,TRUE,0.298333403,Wednesday,TRUE,86.5505985
01/09/2022 19:00,24.4803593,56.39299101,1184.701107,7,FALSE,TRUE,5.728590972,Friday,FALSE,71.9381497
01/09/2022 20:00,25.64310242,51.8397139,1196.761673,5,TRUE,FALSE,14.01738503,Tuesday,TRUE,87.13708266
01/09/2022 21:00,24.21717975,53.53776086,1319.809653,6,TRUE,FALSE,26.67668967,Friday,TRUE,73.58696137
01/09/2022 22:00,28.03065679,30.40053419,1185.714418,2,TRUE,TRUE,13.43734792,Tuesday,FALSE,90.72509868
01/09/2022 23:00,23.3656332,52.01581684,1582.221432,5,TRUE,TRUE,18.34974043,Sunday,FALSE,72.99628149
01/10/2022 00:00,23.26041505,50.94770949,1326.224568,5,FALSE,FALSE,28.83875615,Thursday,FALSE,85.68075278
01/10/2022 01:00,21.14941244,51.28670038,1979.932749,8,FALSE,TRUE,16.44413805,Saturday,FALSE,69.30518445
01/10/2022 02:00,28.17756623,41.06552863,1406.193618,0,TRUE,FALSE,6.408111896,Tuesday,TRUE,73.9998394
